DD/MM/YYYY HH:MM:SS,light(lux)
14/08/2018 21:38:02,1.136
14/08/2018 21:43:02,1.136
14/08/2018 21:48:02,1.136
14/08/2018 21:53:02,1.136
14/08/2018 21:58:02,1.136
14/08/2018 22:03:02,1.136
14/08/2018 22:08:02,1.136
14/08/2018 22:13:02,1.136
14/08/2018 22:18:02,1.136
14/08/2018 22:23:02,1.136
14/08/2018 22:28:02,1.136
14/08/2018 22:33:02,1.136
14/08/2018 22:38:02,1.136
14/08/2018 22:43:02,1.136
14/08/2018 22:48:02,1.136
14/08/2018 22:53:02,1.136
14/08/2018 22:58:02,1.136
14/08/2018 23:03:02,1.136
14/08/2018 23:08:02,1.136
14/08/2018 23:13:02,1.136
14/08/2018 23:18:02,1.136
14/08/2018 23:23:02,1.136
14/08/2018 23:28:02,1.136
14/08/2018 23:33:02,1.136
14/08/2018 23:38:02,1.136
14/08/2018 23:43:02,1.136
14/08/2018 23:48:02,1.136
14/08/2018 23:53:02,1.136
14/08/2018 23:58:02,1.136
15/08/2018 00:03:02,1.136
15/08/2018 00:08:02,1.136
15/08/2018 00:13:02,1.136
15/08/2018 00:18:02,1.136
15/08/2018 00:23:02,1.136
15/08/2018 00:28:02,1.136
15/08/2018 00:33:02,1.136
15/08/2018 00:38:02,1.136
15/08/2018 00:43:02,1.136
15/08/2018 00:48:02,1.136
15/08/2018 00:53:02,1.136
15/08/2018 00:58:02,1.136
15/08/2018 01:03:02,1.136
15/08/2018 01:08:02,1.136
15/08/2018 01:13:02,1.136
15/08/2018 01:18:02,1.136
15/08/2018 01:23:02,1.136
15/08/2018 01:28:02,1.136
15/08/2018 01:33:02,1.136
15/08/2018 01:38:02,1.136
15/08/2018 01:43:02,1.136
15/08/2018 01:48:02,1.136
15/08/2018 01:53:02,1.136
15/08/2018 01:58:02,1.136
15/08/2018 02:03:02,1.136
15/08/2018 02:08:02,1.136
15/08/2018 02:13:02,1.136
15/08/2018 02:18:02,1.136
15/08/2018 02:23:02,14.762
15/08/2018 02:28:02,1.136
15/08/2018 02:33:02,1.136
15/08/2018 02:38:02,1.136
15/08/2018 02:43:02,1.136
15/08/2018 02:48:02,1.136
15/08/2018 02:53:02,1.136
15/08/2018 02:58:02,1.136
15/08/2018 03:03:02,1.136
15/08/2018 03:08:02,1.136
15/08/2018 03:13:02,1.136
15/08/2018 03:18:02,1.136
15/08/2018 03:23:02,1.136
15/08/2018 03:28:02,1.136
15/08/2018 03:33:02,1.136
15/08/2018 03:38:02,1.136
15/08/2018 03:43:02,1.136
15/08/2018 03:48:02,1.136
15/08/2018 03:53:02,1.136
15/08/2018 03:58:02,1.136
15/08/2018 04:03:02,1.136
15/08/2018 04:08:02,1.136
15/08/2018 04:13:02,1.136
15/08/2018 04:18:02,1.136
15/08/2018 04:23:02,1.136
15/08/2018 04:28:02,1.136
15/08/2018 04:33:02,1.136
15/08/2018 04:38:02,1.136
15/08/2018 04:43:02,1.136
15/08/2018 04:48:02,1.136
15/08/2018 04:53:02,1.136
15/08/2018 04:58:02,1.136
15/08/2018 05:03:02,1.136
15/08/2018 05:08:02,1.136
15/08/2018 05:13:02,1.136
15/08/2018 05:18:02,1.136
15/08/2018 05:23:02,1.136
